Gender,Age,City,Salary,cluster,distance
2.0,56,2.0,50572,0,5294.735832195045
1.0,45,3.0,58573,0,13295.725105082529
2.0,24,7.0,26146,0,19131.287372862756
0.0,62,4.0,44810,0,467.57048478878465
2.0,25,9.0,31237,0,14040.291124043599
1.0,59,6.0,50762,0,5484.742723655039
2.0,59,7.0,56037,0,10759.73446780212
1.0,53,8.0,58839,0,13561.728150679613
0.0,64,3.0,55194,0,9916.74251574425
2.0,31,1.0,31525,0,13752.28265927523
2.0,45,8.0,58200,0,12922.72614072958
2.0,46,4.0,61895,0,16617.72517646041
2.0,32,6.0,42284,0,2993.3068170741712
0.0,44,6.0,54116,0,8838.725790243498
1.0,39,2.0,67764,0,22486.72603838067
1.0,47,0.0,57093,0,11815.725567558982
2.0,43,9.0,59899,0,14621.726596047476
0.0,44,0.0,60992,0,15714.725464851888
1.0,64,3.0,40724,0,4553.312747747933
1.0,24,7.0,29534,0,15743.290019130753
1.0,38,5.0,45081,0,196.42650806127705
1.0,45,2.0,69009,0,23731.725120364546
1.0,38,1.0,48052,0,2774.7357415639694
1.0,60,3.0,53951,0,8673.73732567576
0.0,34,8.0,37511,0,7766.285022831354
2.0,41,4.0,65802,0,20524.725633007805
1.0,27,8.0,40881,0,4396.316468536678
0.0,61,3.0,52848,0,7570.741151350512
0.0,48,4.0,56738,0,11460.725469475512
2.0,22,6.0,21037,0,24240.28644886515
2.0,23,8.0,28756,0,16521.290946546003
1.0,23,0.0,26516,0,18761.288548289413
2.0,23,3.0,23568,0,21709.286523164166
2.0,45,3.0,59078,0,13800.725147461764
0.0,24,0.0,23470,0,21807.285655238167
0.0,65,5.0,46210,0,932.932973643737
0.0,65,5.0,38799,0,6478.304835210988
1.0,41,7.0,55579,0,10301.726852295245
1.0,26,9.0,43571,0,1706.3963503519474
2.0,53,0.0,39292,0,5985.280504202137
2.0,21,6.0,25533,0,19744.290290397454
1.0,55,1.0,47934,0,2656.7430240218237
1.0,53,1.0,48937,0,3659.733430792657
0.0,53,6.0,34279,0,10998.277966665573
1.0,39,8.0,63551,0,18273.726931143872
1.0,60,1.0,57932,0,12654.733627688449
2.0,25,6.0,37951,0,7326.3041233013055
2.0,44,0.0,56263,0,10985.72563912326
0.0,40,2.0,67365,0,22087.725805261663
1.0,60,7.0,54977,0,9699.736881066754
2.0,45,9.0,46586,0,1308.7396455851263
1.0,64,8.0,31505,0,13772.288343428667
1.0,21,6.0,21631,0,23646.287726260387
0.0,36,0.0,65518,0,20240.7275311685
1.0,56,8.0,55686,0,10408.73168802347
0.0,37,3.0,60059,0,14781.727532835544
2.0,40,9.0,45533,0,255.85691790771062
2.0,24,0.0,22035,0,23242.284998984564
2.0,54,5.0,58103,0,12825.728168214579
2.0,50,2.0,35176,0,10101.276036197401
0.0,31,8.0,37230,0,8047.289491858816
0.0,27,5.0,37479,0,7798.29701924734
2.0,60,4.0,30022,0,15255.281930268711
2.0,48,4.0,59018,0,13740.725420664685
2.0,32,1.0,33314,0,11963.282654352864
0.0,24,9.0,22161,0,23116.28565307607
2.0,40,7.0,66299,0,21021.726220246695
0.0,53,4.0,39891,0,5386.280394954303
1.0,41,7.0,50209,0,4931.728763017152
2.0,25,8.0,44326,0,951.5084518496221
0.0,35,8.0,53979,0,8701.732873174751
0.0,54,6.0,33058,0,12219.278320438092
0.0,32,9.0,40724,0,4553.2988472536945
1.0,45,2.0,56810,0,11532.725144532289
2.0,53,3.0,38204,0,7073.279031116802
0.0,57,0.0,32700,0,12577.280595871005
2.0,57,4.0,42184,0,3093.2968914593835
0.0,61,2.0,51774,0,6496.743873244174
2.0,59,6.0,59615,0,14337.73188125265
1.0,53,0.0,51263,0,5985.730600466339
0.0,19,9.0,22711,0,22566.29121853576
0.0,56,0.0,31696,0,13581.27936031936
1.0,60,5.0,42987,0,2290.322136725232
2.0,62,5.0,50499,0,5221.751888904846
0.0,35,3.0,55010,0,9732.730735174897
1.0,19,0.0,23836,0,21441.29140130775
0.0,29,9.0,37032,0,8245.293559787251
0.0,35,2.0,66478,0,21200.72770645651
0.0,62,3.0,32988,0,12289.286099518094
2.0,37,7.0,68058,0,22780.727046931635
1.0,39,6.0,48118,0,2840.7340355195724
1.0,40,0.0,45035,0,242.3537439196756
1.0,18,8.0,23496,0,21781.292769141644
1.0,29,4.0,37812,0,7465.293070791892
0.0,27,1.0,31276,0,14001.287204168322
2.0,54,0.0,34348,0,10929.27870804653
1.0,60,7.0,49453,0,4175.7524692636225
2.0,43,0.0,52411,0,7133.7262029319545
1.0,22,9.0,28510,0,16767.292375437435
1.0,27,5.0,41140,0,4137.316490406497
0.0,65,2.0,44583,0,694.5517372674186
0.0,58,2.0,30304,0,14973.280231195049
0.0,19,8.0,20132,0,25145.289324046807
2.0,23,6.0,25629,0,19648.28798005191
0.0,65,8.0,56775,0,11497.74289128489
0.0,51,6.0,33951,0,11326.276718817377
1.0,31,5.0,44095,0,1182.3648260183743
1.0,42,9.0,58838,0,13560.726886374448
0.0,44,4.0,67742,0,22464.72518681548
0.0,47,1.0,49331,0,4053.7259667369235
2.0,39,6.0,60653,0,15375.726787136751
2.0,28,1.0,31160,0,14117.28584516677
1.0,41,2.0,52502,0,7224.7265211515805
2.0,37,2.0,57552,0,12274.728080655328
0.0,64,5.0,32927,0,12350.289059947465
0.0,38,7.0,68945,0,23667.726631078887
1.0,54,1.0,56409,0,11131.728561646438
0.0,56,6.0,33356,0,11921.280010439077
0.0,23,1.0,21690,0,23587.285670257275
0.0,21,9.0,25133,0,20144.290654897264
0.0,27,7.0,36022,0,9255.294198443327
2.0,28,5.0,44434,0,843.4583510895808
2.0,57,7.0,39805,0,5472.288734613554
2.0,21,3.0,22246,0,23031.28789126125
2.0,61,1.0,42541,0,2736.320072977588
2.0,23,1.0,22181,0,23096.285906847123
1.0,35,2.0,66023,0,20745.727743849868
0.0,46,5.0,67188,0,21910.725220418644
1.0,60,1.0,34681,0,10596.285089738934
0.0,45,8.0,47241,0,1963.7318722736672
0.0,49,8.0,62383,0,17105.726241030323
0.0,56,9.0,48457,0,3179.748548666536
1.0,46,1.0,45277,0,2.0424686004477466
0.0,44,6.0,64998,0,19720.725407993254
0.0,35,7.0,66299,0,21021.728099329826
2.0,31,2.0,32688,0,12589.283261336861
2.0,50,5.0,44421,0,856.2902328019787
0.0,25,6.0,35753,0,9524.297361153654
2.0,40,7.0,68672,0,23394.7261063647
1.0,45,1.0,51981,0,6703.725393448033
0.0,25,6.0,40290,0,4987.317792014632
1.0,36,3.0,69519,0,24241.726934130595
2.0,61,6.0,34960,0,10317.287152976905
2.0,61,8.0,43490,0,1787.3501599068848
1.0,55,1.0,50187,0,4909.734797837784
0.0,49,4.0,67497,0,22219.725427274607
2.0,51,6.0,44496,0,781.3014607645681
2.0,60,5.0,58179,0,12901.733528107496
2.0,37,3.0,52118,0,6840.730385782386
1.0,20,1.0,21420,0,23857.288541025908
1.0,32,6.0,44689,0,588.4362691308687
2.0,43,0.0,48292,0,3014.7277132528484
0.0,56,3.0,34587,0,10690.280161302117
1.0,21,4.0,22017,0,23260.287762082284
0.0,18,0.0,29659,0,15618.299303563159
1.0,31,3.0,41960,0,3317.3063141513144
1.0,37,2.0,57583,0,12305.728025302069
0.0,31,5.0,35759,0,9518.286115611148
0.0,26,7.0,37035,0,8242.29886736005
0.0,34,3.0,35152,0,10125.28140162133
1.0,36,4.0,49581,0,4303.735572398
0.0,38,9.0,53119,0,7841.73101619664
0.0,25,7.0,34537,0,10740.295149727868
0.0,18,1.0,21380,0,23897.290747859868
0.0,49,3.0,53131,0,7853.7259593693
0.0,65,7.0,48133,0,2855.7951417883446
0.0,45,6.0,64693,0,19415.72536467305
0.0,29,3.0,39830,0,5447.299774408516
1.0,26,0.0,41815,0,3462.330705068861
0.0,42,4.0,64909,0,19631.725447850124
1.0,52,8.0,39336,0,5941.2806827125705
2.0,63,8.0,55525,0,10247.741455959644
2.0,32,4.0,41312,0,3965.2979557745025
1.0,50,9.0,30878,0,14399.276900632345
0.0,53,4.0,57783,0,12505.727463151012
1.0,60,6.0,57756,0,12478.733971728645
2.0,40,4.0,66574,0,21296.725845359204
1.0,22,4.0,24942,0,20335.288434732636
2.0,43,7.0,51732,0,6454.726924760058
1.0,65,1.0,46965,0,1687.839607584365
1.0,20,8.0,29943,0,15334.296832893551
1.0,45,9.0,61696,0,16418.72622128506
1.0,19,7.0,23090,0,22187.291022735313
1.0,47,8.0,69505,0,24227.725676229413
2.0,22,1.0,26418,0,18859.28959528326
1.0,38,4.0,54684,0,9406.72809638006
1.0,54,1.0,51173,0,5895.731638141221
1.0,45,8.0,46788,0,1510.733631452941
0.0,54,2.0,55683,0,10405.7287043225
2.0,43,3.0,52842,0,7564.725568235003
1.0,63,3.0,46216,0,938.8894085594784
2.0,58,0.0,42644,0,2633.3067443519335
1.0,44,6.0,48694,0,3416.726769148121
0.0,36,1.0,52899,0,7621.731240120223
2.0,25,4.0,38185,0,7092.304506945463
0.0,43,1.0,65908,0,20630.725352802714
0.0,19,4.0,29730,0,15547.297440229058
1.0,38,2.0,47326,0,2048.7388097726157
2.0,28,2.0,38655,0,6622.298012221503
2.0,57,6.0,59121,0,13843.730308175473
2.0,47,9.0,45395,0,117.8962869949871
2.0,62,8.0,41832,0,3445.31860633766
1.0,41,0.0,55370,0,10092.726501361592
1.0,23,2.0,22162,0,23115.285809967827
0.0,45,7.0,57675,0,12397.725802921002
1.0,24,3.0,29312,0,15965.289293218684
2.0,33,4.0,36895,0,8382.28426474724
1.0,45,5.0,56973,0,11695.725287102498
0.0,55,3.0,47903,0,2625.742675087085
2.0,43,2.0,67378,0,22100.72527861848
2.0,51,2.0,35661,0,9616.276620005796
0.0,23,7.0,27717,0,17560.289727572643
0.0,43,7.0,47391,0,2113.730593486849
2.0,37,5.0,45546,0,268.86755606907093
1.0,65,3.0,49246,0,3968.7733204735596
1.0,39,6.0,47212,0,1934.7382210156795
2.0,32,5.0,30225,0,15052.281079041897
2.0,39,3.0,53591,0,8313.727660026923
2.0,28,2.0,33534,0,11743.287934556745
1.0,22,3.0,20652,0,24625.286054588825
1.0,50,4.0,31981,0,13296.275728280252
2.0,58,6.0,55863,0,10585.733051541583
0.0,25,2.0,36520,0,8757.29884475047
2.0,51,1.0,46600,0,1322.7386738096986
2.0,50,2.0,39387,0,5890.27684669763
1.0,30,3.0,40298,0,4979.298829086227
2.0,40,8.0,68351,0,23073.726317956676
1.0,40,1.0,61418,0,16140.726129860977
0.0,64,0.0,55136,0,9858.74305690166
2.0,59,2.0,43612,0,1665.330766113881
0.0,27,5.0,36939,0,8338.29558693405
2.0,33,9.0,41498,0,3779.300375270566
0.0,24,5.0,26590,0,18687.2873323394
1.0,27,5.0,31350,0,13927.287256763646
2.0,34,9.0,40494,0,4783.292533300623
2.0,30,2.0,38791,0,6486.293428919425
0.0,29,0.0,38808,0,6469.2965137405645
1.0,56,8.0,50186,0,4908.7390723666895
0.0,27,1.0,32501,0,12776.288383663059
0.0,59,2.0,39092,0,6185.289914326917
1.0,22,4.0,21369,0,23908.28641239092
0.0,29,0.0,35077,0,10200.288608908359
0.0,58,0.0,32589,0,12688.281496879217
2.0,49,3.0,61754,0,16476.725519088588
0.0,47,1.0,51658,0,6380.725649739244
2.0,54,5.0,56478,0,11200.728613710959
1.0,55,8.0,35091,0,10186.280648898542
0.0,46,4.0,62576,0,17298.725163099294
1.0,61,1.0,40706,0,4571.301812014139
2.0,54,6.0,42803,0,2474.291853777535
2.0,59,3.0,49216,0,3938.7486046057584
2.0,58,9.0,50784,0,5506.742871078638
0.0,57,4.0,55009,0,9731.732068613384
2.0,38,1.0,66293,0,21015.72653087419
2.0,58,9.0,52316,0,7038.739002617359
0.0,38,4.0,66074,0,20796.726473733517
0.0,27,4.0,31083,0,14194.286943563491
0.0,46,8.0,55163,0,9885.72644976899
2.0,22,0.0,27167,0,18110.290337763472
2.0,48,4.0,68919,0,23641.72528533245
0.0,46,8.0,52819,0,7541.7268700546
0.0,58,1.0,31897,0,13380.28097335159
1.0,37,6.0,53011,0,7733.73030354774
1.0,35,2.0,47825,0,2547.746646101497
0.0,55,2.0,44237,0,1040.3196931857765
0.0,21,0.0,21900,0,23377.287876434362
1.0,40,8.0,59856,0,14578.726988725275
0.0,50,6.0,50063,0,4785.728338004803
2.0,22,3.0,29975,0,15302.292887537942
2.0,37,1.0,46803,0,1525.7500420653603
2.0,47,4.0,55134,0,9856.725338578091
0.0,46,4.0,66826,0,21548.72515016462
0.0,20,1.0,22877,0,22400.289446490642
1.0,21,1.0,21956,0,23321.287785255918
0.0,41,8.0,45415,0,137.89233611915733
0.0,36,4.0,68196,0,22918.7270824604
1.0,22,2.0,22248,0,23029.286846640516
0.0,59,0.0,52986,0,7708.737646370503
1.0,23,2.0,20185,0,25092.28495057631
0.0,57,9.0,35368,0,9909.28354415069
0.0,56,7.0,46266,0,988.7902820759208
0.0,50,6.0,41360,0,3917.2788613787993
0.0,42,9.0,62137,0,16859.7265607389
2.0,47,7.0,61948,0,16670.725700441988
2.0,55,1.0,55656,0,10378.729743042137
0.0,53,2.0,56951,0,11673.72762175137
2.0,65,3.0,53618,0,8340.748113889975
1.0,20,0.0,24247,0,21030.290490489555
2.0,46,4.0,50471,0,5193.725350103043
1.0,54,5.0,42185,0,3092.2874483170326
1.0,59,5.0,34159,0,11118.283367489536
1.0,30,3.0,42284,0,2993.3147039153946
2.0,38,7.0,53806,0,8528.72937403968
0.0,56,2.0,54016,0,8738.731581281476
0.0,48,5.0,48868,0,3590.726718718775
2.0,50,1.0,55278,0,10000.726386781618
1.0,27,2.0,44743,0,534.5937188599091
2.0,21,6.0,20480,0,24797.287154767128
0.0,46,2.0,55977,0,10699.725192635442
2.0,24,9.0,27034,0,18243.28853441036
2.0,39,0.0,53912,0,8634.728065634235
0.0,63,3.0,47165,0,1887.807029127252
0.0,23,2.0,21046,0,24231.285324585504
1.0,50,2.0,38616,0,6661.276533293118
1.0,59,7.0,53341,0,8063.737527625062
0.0,29,6.0,39447,0,5830.2989424063135
1.0,20,2.0,21262,0,24015.28839126653
0.0,33,5.0,38128,0,7149.286072575105
2.0,63,2.0,44915,0,362.70329249393353
1.0,46,4.0,61737,0,16459.725141453036
0.0,46,2.0,56800,0,11522.72518584168
2.0,51,1.0,31816,0,13461.276236516942
2.0,51,9.0,46371,0,1093.7565718804738
0.0,57,0.0,58159,0,12881.73065634554
0.0,28,4.0,39287,0,5990.30044026969
2.0,41,6.0,50468,0,5190.728008006565
2.0,41,1.0,57048,0,11770.726143814281
0.0,36,9.0,50154,0,4876.738074293105
0.0,42,0.0,53359,0,8081.726414580447
2.0,44,0.0,48371,0,3093.7270207446136
2.0,39,9.0,63805,0,18527.7272377826
0.0,61,1.0,52089,0,6811.743216623843
0.0,56,6.0,53684,0,8406.732340923932
2.0,21,6.0,21889,0,23388.287892891625
0.0,58,7.0,37484,0,7793.286140389623
0.0,59,6.0,54273,0,8995.7358899692
0.0,39,9.0,61673,0,16395.72750527162
0.0,22,2.0,20042,0,25235.285818814027
1.0,39,9.0,46443,0,1165.7586088590879
1.0,24,9.0,20201,0,25076.28479639108
2.0,53,4.0,38013,0,7264.278999428337
1.0,61,3.0,31506,0,13771.283698178455
0.0,42,5.0,60458,0,15180.725653222973
1.0,36,2.0,56926,0,11648.7289575363
2.0,34,8.0,36274,0,9003.28365205371
2.0,64,3.0,34917,0,10360.291592113308
2.0,60,0.0,35864,0,9413.286691924757
1.0,56,1.0,58098,0,12820.729597274589
1.0,27,5.0,30579,0,14698.286608718725
1.0,39,5.0,63116,0,17838.72637743295
2.0,23,4.0,26870,0,18407.288638079983
0.0,55,0.0,37356,0,7921.2812750528965
0.0,60,8.0,40544,0,4733.300099971253
2.0,27,2.0,34067,0,11210.290154114475
2.0,40,9.0,58639,0,13361.727621028314
2.0,37,2.0,68602,0,23324.7266674049
2.0,59,4.0,40483,0,4794.294331161374
0.0,62,5.0,38888,0,6389.296770381481
1.0,60,2.0,57066,0,11788.734132026224
1.0,43,6.0,47552,0,2274.728459368743
0.0,26,1.0,39364,0,5913.307232219206
1.0,56,9.0,42216,0,3061.299126663756
0.0,63,0.0,33912,0,11365.28889180524
1.0,23,6.0,28225,0,17052.28993642759
0.0,37,6.0,67063,0,21785.7269644888
1.0,53,6.0,59554,0,14276.727429242466
2.0,42,8.0,46725,0,1447.7384207849136
2.0,59,9.0,35876,0,9401.28670284223
1.0,39,8.0,52313,0,7035.729859952393
0.0,26,8.0,43178,0,2099.3711638788864
1.0,60,1.0,46900,0,1622.7916182118533
1.0,62,6.0,31504,0,13773.285202666775
2.0,65,8.0,43137,0,2140.370572813057
0.0,61,1.0,32258,0,13019.284382465517
2.0,51,3.0,58737,0,13459.726291786721
1.0,23,1.0,27620,0,17657.289263197872
2.0,59,3.0,58378,0,13100.732164928084
0.0,60,7.0,39250,0,6027.293934035749
1.0,45,3.0,55180,0,9902.725107674805
1.0,50,3.0,40724,0,4553.277191307666
2.0,41,4.0,47830,0,2552.7294030321045
0.0,19,8.0,29061,0,16216.297264834438
0.0,41,2.0,59966,0,14688.725825741036
0.0,37,7.0,45261,0,18.797230730551313
0.0,29,8.0,36044,0,9233.290961386716
0.0,31,3.0,33287,0,11990.283627296412
1.0,39,2.0,54554,0,9276.727378164887
1.0,49,1.0,63474,0,18196.7255503833
0.0,30,6.0,42853,0,2424.3261435977247
0.0,32,9.0,34979,0,10298.285489436292
1.0,26,3.0,42117,0,3160.3346690522717
1.0,27,5.0,40202,0,5075.308804284529
0.0,22,5.0,23974,0,21303.28791230028
0.0,36,6.0,60201,0,14923.728421695134
1.0,24,6.0,26033,0,19244.287084142637
2.0,50,3.0,49388,0,4110.727775956842
2.0,52,3.0,46166,0,888.7500078598387
2.0,65,1.0,55316,0,10038.744408392191
1.0,51,1.0,55424,0,10146.726809311374
1.0,20,4.0,23201,0,22076.28958129902
1.0,60,3.0,54001,0,8723.737255590207
2.0,39,3.0,62909,0,17631.72630579375
0.0,57,1.0,54919,0,9641.732271094968
1.0,26,0.0,43041,0,2236.361296922698
1.0,56,1.0,38032,0,7245.282864932832
1.0,42,0.0,49933,0,4655.7272954192795
0.0,37,2.0,158255,0,112977.72542005683
1.0,34,3.0,37291,0,7986.283090810476
2.0,19,3.0,46868,0,1590.945120180861
0.0,43,6.0,96813,0,51535.725253886165
2.0,46,1.0,30396,0,14881.275079668187
2.0,53,9.0,72389,0,27111.726851489202
1.0,65,5.0,100914,0,55636.7285754635
0.0,53,2.0,93759,0,48481.72570531742
1.0,33,8.0,54010,0,8732.735417534415
0.0,47,2.0,33258,0,12019.275075701247
1.0,18,3.0,98014,0,52736.732234229494
1.0,21,2.0,127081,0,81803.72875262094
2.0,32,5.0,12987,0,32290.277781717745
1.0,26,4.0,79523,0,34245.73062927098
0.0,30,9.0,64967,0,19689.73210111693
0.0,43,8.0,75415,0,30137.725634231476
1.0,61,2.0,27771,0,17506.281846826158
2.0,58,5.0,101876,0,56598.72653996579
0.0,59,9.0,77281,0,32003.728558398674
1.0,23,9.0,38320,0,6957.313716162613
1.0,55,3.0,10335,0,34942.276211576755
2.0,34,9.0,22621,0,22656.278624771872
0.0,22,5.0,111171,0,65893.72930355894
0.0,22,8.0,120009,0,74731.72894898565
0.0,30,5.0,53604,0,8326.739708948926
2.0,59,2.0,118532,0,73254.72636746711
2.0,26,1.0,109277,0,63999.7280874125
1.0,23,0.0,102073,0,56795.729605123706
1.0,25,6.0,108395,0,63117.72847994988
2.0,20,3.0,36588,0,8689.31219941517
0.0,47,7.0,135695,0,90417.72520671916
1.0,45,2.0,69135,0,23857.72512024388
0.0,64,3.0,52639,0,7361.748560991396
2.0,43,1.0,128302,0,83024.72516308886
1.0,49,6.0,29322,0,15955.2755939513
1.0,19,3.0,18758,0,26519.288078974976
0.0,42,9.0,87308,0,42030.725684457015
0.0,61,5.0,15263,0,30014.2790223906
0.0,45,2.0,93549,0,48271.7251172702
0.0,29,8.0,78453,0,33175.72956694101
2.0,40,9.0,37453,0,7824.279211951098
2.0,31,8.0,29451,0,15826.28233203726
0.0,29,9.0,99602,0,54324.72792928022
0.0,35,3.0,54592,0,9314.730988165684
0.0,35,3.0,108424,0,63146.72596644216
0.0,46,8.0,52180,0,6902.727034142166
1.0,27,5.0,29661,0,15616.285920570212
1.0,57,7.0,34406,0,10871.281811020379
1.0,57,1.0,98591,0,53313.72638713552
1.0,49,5.0,18124,0,27153.27521457038
0.0,44,7.0,123068,0,77790.72522196859
0.0,48,0.0,53253,0,7975.72610424853
1.0,23,8.0,123823,0,78545.72846472498
2.0,35,8.0,51183,0,5905.73658450119
0.0,42,4.0,24039,0,21238.275226315927
1.0,26,6.0,36544,0,8733.297065469758
0.0,44,9.0,96794,0,51516.72548181812
0.0,30,8.0,63883,0,18605.732210412672
0.0,59,1.0,59803,0,14525.731589041012
0.0,51,5.0,117290,0,72012.725347666
0.0,42,4.0,79537,0,34259.72529826702
2.0,40,0.0,83799,0,38521.725608737244
2.0,48,8.0,87961,0,42683.725488152486
1.0,52,8.0,72271,0,26993.726369736425
1.0,49,3.0,35143,0,10134.275529803666
0.0,40,5.0,23011,0,22266.275679784318
1.0,54,4.0,112996,0,67718.72564739232
0.0,35,5.0,50262,0,4984.736529737495
0.0,29,9.0,24288,0,20989.282231690573
2.0,19,5.0,104589,0,59311.73103456398
1.0,38,2.0,11000,0,34277.27572205644
